protein2,i_redundancy,i_synergy,count_redundancy,count_synergy,i_sum,count_sum,synergy_score,synergy_fraction,independent_count,cooperative_count,total_count,independence_score
NR1H4,-19.16,21.58,95.0,136.0,40.739999999999995,231.0,0.5297005400098184,0.5887445887445888,5166.0,231.0,5397.0,0.9571984435797666
NR1H4::RXRA,-2.06,9.790000000000001,8.0,54.0,11.850000000000001,62.0,0.8261603375527425,0.8709677419354839,1521.0,62.0,1583.0,0.9608338597599495
NR1I2,-1.48,20.18,13.0,117.0,21.66,130.0,0.9316712834718375,0.9,1985.0,130.0,2115.0,0.9385342789598109
NR1I3,-9.21,43.25,64.0,254.0,52.46,318.0,0.8244376667937476,0.7987421383647799,2266.0,318.0,2584.0,0.8769349845201239
NR2C1,-22.31,14.4,122.0,90.0,36.71,212.0,0.392263688368292,0.42452830188679247,1362.0,212.0,1574.0,0.8653113087674714
NR2C2,-83.93,114.47,485.0,615.0,198.4,1100.0,0.5769657258064516,0.5590909090909091,7644.0,1100.0,8744.0,0.87419945105215
NR2F1,-95.52,173.4,528.0,1009.0,268.92,1537.0,0.644801427933958,0.656473649967469,11163.0,1537.0,12700.0,0.878976377952756
NR2F2,-25.95,102.29,131.0,586.0,128.24,717.0,0.7976450405489707,0.8172942817294282,3639.0,717.0,4356.0,0.8353994490358126
NR2F6,-90.25,169.21,512.0,955.0,259.46000000000004,1467.0,0.652162182995452,0.6509884117246081,12756.0,1467.0,14223.0,0.8968572031217042
NR3C1,-3.9499999999999997,3.75,17.0,34.0,7.699999999999999,51.0,0.48701298701298706,0.6666666666666666,1454.0,51.0,1505.0,0.9661129568106313
NR3C2,-7.08,3.34,29.0,31.0,10.42,60.0,0.32053742802303264,0.5166666666666667,1593.0,60.0,1653.0,0.9637023593466425
NR4A1,-19.7,70.07000000000001,111.0,386.0,89.77000000000001,497.0,0.7805502951988414,0.7766599597585513,3243.0,497.0,3740.0,0.8671122994652406
NR5A1,-7.99,72.92999999999999,58.0,403.0,80.91999999999999,461.0,0.9012605042016807,0.8741865509761388,6877.0,461.0,7338.0,0.9371763423276097
NR5A2,-10.6,79.47,63.0,462.0,90.07,525.0,0.8823137559675808,0.88,4782.0,525.0,5307.0,0.9010740531373658
NR6A1,-6.29,35.839999999999996,51.0,222.0,42.129999999999995,273.0,0.8507002136244957,0.8131868131868132,3080.0,273.0,3353.0,0.918580375782881
NRF1,-2587.47,656.71,11692.0,3103.0,3244.18,14795.0,0.2024271156347675,0.20973301791145657,15351.0,14795.0,30146.0,0.5092217873017979
NRL,-3.59,8.0,30.0,48.0,11.59,78.0,0.6902502157031924,0.6153846153846154,1401.0,78.0,1479.0,0.947261663286004
ONECUT1,-1.3399999999999999,15.43,10.0,68.0,16.77,78.0,0.9200954084675015,0.8717948717948718,3978.0,78.0,4056.0,0.9807692307692307
ONECUT2,0.0,1.13,0.0,6.0,1.13,6.0,1.0,1.0,102.0,6.0,108.0,0.9444444444444444
OSR1,-0.63,0.61,4.0,4.0,1.24,8.0,0.49193548387096775,0.5,1193.0,8.0,1201.0,0.9933388842631141
OSR2,-4.66,18.94,28.0,119.0,23.6,147.0,0.802542372881356,0.8095238095238095,4361.0,147.0,4508.0,0.967391304347826
OVOL2,-4.11,1.58,26.0,10.0,5.69,36.0,0.27768014059753954,0.2777777777777778,259.0,36.0,295.0,0.8779661016949153
PATZ1,-3800.88,1195.05,19333.0,6754.0,4995.93,26087.0,0.23920471263608575,0.25890290182849696,102480.0,26087.0,128567.0,0.7970941221308734
PBX2,-0.28,12.72,2.0,60.0,13.0,62.0,0.9784615384615385,0.967741935483871,2211.0,62.0,2273.0,0.9727232732072152
PBX3,-26.080000000000002,84.76,162.0,408.0,110.84,570.0,0.7647058823529412,0.7157894736842105,4319.0,570.0,4889.0,0.8834117406422581
PKNOX1,-18.71,33.79,96.0,176.0,52.5,272.0,0.6436190476190476,0.6470588235294118,3450.0,272.0,3722.0,0.9269210102095647
PLAG1,-170.23,79.26,895.0,472.0,249.49,1367.0,0.3176880836907291,0.34528163862472566,10213.0,1367.0,11580.0,0.8819516407599309
PLAGL1,-23.5,44.95,129.0,185.0,68.45,314.0,0.6566837107377648,0.589171974522293,8363.0,314.0,8677.0,0.9638123775498444
PLAGL2,-1.14,2.12,10.0,16.0,3.26,26.0,0.6503067484662577,0.6153846153846154,3331.0,26.0,3357.0,0.9922549895740245
POU2F1,-7.08,5.98,38.0,39.0,13.06,77.0,0.45788667687595713,0.5064935064935064,2720.0,77.0,2797.0,0.9724705041115481
POU4F1,-7.39,16.61,55.0,96.0,24.0,151.0,0.6920833333333333,0.6357615894039735,2945.0,151.0,3096.0,0.9512273901808785
POU5F1,-1.26,2.96,8.0,20.0,4.22,28.0,0.7014218009478673,0.7142857142857143,3469.0,28.0,3497.0,0.9919931369745496
POU6F1,-0.24,9.43,2.0,67.0,9.67,69.0,0.9751809720785936,0.9710144927536232,3069.0,69.0,3138.0,0.9780114722753346
PPARA::RXRA,-25.46,73.16,157.0,356.0,98.62,513.0,0.7418373555059825,0.6939571150097466,3596.0,513.0,4109.0,0.8751521051350694
PPARD,-40.95,110.43,259.0,608.0,151.38,867.0,0.7294887039239002,0.7012687427912342,4546.0,867.0,5413.0,0.8398300387954923
PPARG,-5.66,23.98,31.0,69.0,29.64,100.0,0.8090418353576249,0.69,2191.0,100.0,2291.0,0.9563509384548232
PPARG::RXRA,-61.94,122.71,344.0,666.0,184.64999999999998,1010.0,0.6645545626861631,0.6594059405940594,8684.0,1010.0,9694.0,0.8958118423767278
PRDM15,-10.04,25.66,63.0,125.0,35.7,188.0,0.7187675070028011,0.6648936170212766,4197.0,188.0,4385.0,0.9571265678449259
PRDM4,-7.6,7.32,47.0,48.0,14.92,95.0,0.4906166219839142,0.5052631578947369,2351.0,95.0,2446.0,0.9611610793131643
PROX1,-0.72,3.57,6.0,27.0,4.29,33.0,0.8321678321678321,0.8181818181818182,675.0,33.0,708.0,0.9533898305084746
RARA,-37.01,59.43,206.0,322.0,96.44,528.0,0.6162380754873497,0.6098484848484849,6984.0,528.0,7512.0,0.9297124600638977
RARA::RXRA,-8.21,17.8,48.0,110.0,26.01,158.0,0.6843521722414456,0.6962025316455697,3346.0,158.0,3504.0,0.9549086757990868
RARG,-39.93,83.45,205.0,492.0,123.38,697.0,0.6763656994650673,0.7058823529411765,11206.0,697.0,11903.0,0.9414433336133747
RBPJ,-27.990000000000002,23.15,146.0,130.0,51.14,276.0,0.4526789206100899,0.47101449275362317,6835.0,276.0,7111.0,0.9611868935452117
REL,-24.8,19.6,123.0,122.0,44.400000000000006,245.0,0.44144144144144143,0.49795918367346936,4684.0,245.0,4929.0,0.9502941773179144
RELA,-25.62,18.52,129.0,112.0,44.14,241.0,0.4195740824648844,0.46473029045643155,4953.0,241.0,5194.0,0.9536003080477474
RELB,-12.65,9.1,58.0,59.0,21.75,117.0,0.4183908045977011,0.5042735042735043,2158.0,117.0,2275.0,0.9485714285714286
REST,-4.78,20.080000000000002,28.0,122.0,24.860000000000003,150.0,0.8077232502011262,0.8133333333333334,1808.0,150.0,1958.0,0.923391215526047
RFX1,-47.4,63.68,252.0,392.0,111.08,644.0,0.5732805185451927,0.6086956521739131,5033.0,644.0,5677.0,0.8865598027127004
RFX2,-47.37,67.67,254.0,425.0,115.03999999999999,679.0,0.588230180806676,0.625920471281296,4971.0,679.0,5650.0,0.8798230088495576
RFX3,-45.67,63.339999999999996,246.0,389.0,109.00999999999999,635.0,0.5810476103109806,0.6125984251968504,4999.0,635.0,5634.0,0.887291444799432
RFX5,-52.61,65.99,282.0,412.0,118.6,694.0,0.5564080944350759,0.5936599423631124,5229.0,694.0,5923.0,0.8828296471382745
RFX7,-0.6,4.07,4.0,25.0,4.67,29.0,0.8715203426124197,0.8620689655172413,274.0,29.0,303.0,0.9042904290429042
RORA,-5.94,30.64,44.0,159.0,36.58,203.0,0.8376161837069437,0.7832512315270936,3502.0,203.0,3705.0,0.9452091767881241
RORC,-0.2,3.57,1.0,18.0,3.77,19.0,0.9469496021220158,0.9473684210526315,1563.0,19.0,1582.0,0.9879898862199747
RREB1,-280.24,189.3,1488.0,1089.0,469.54,2577.0,0.4031605401030796,0.42258440046565776,19249.0,2577.0,21826.0,0.8819298084852928
RUNX1,-7.3,9.370000000000001,49.0,58.0,16.67,107.0,0.5620875824835033,0.5420560747663551,4583.0,107.0,4690.0,0.977185501066098
RXRA,-55.36,115.02,356.0,643.0,170.38,999.0,0.6750792346519544,0.6436436436436437,4553.0,999.0,5552.0,0.8200648414985591
RXRA::VDR,-5.88,2.99,35.0,20.0,8.870000000000001,55.0,0.33709131905298756,0.36363636363636365,1786.0,55.0,1841.0,0.9701249321021184
RXRB,-63.18,105.52,399.0,614.0,168.7,1013.0,0.625489033787789,0.6061204343534057,6048.0,1013.0,7061.0,0.8565359014303923
SATB1,-0.94,4.07,8.0,29.0,5.01,37.0,0.812375249500998,0.7837837837837838,1978.0,37.0,2015.0,0.9816377171215881
SIX1,-1.65,6.7299999999999995,12.0,36.0,8.379999999999999,48.0,0.8031026252983294,0.75,1848.0,48.0,1896.0,0.9746835443037974
SIX4,-2.47,10.12,19.0,48.0,12.59,67.0,0.8038125496425734,0.7164179104477612,2271.0,67.0,2338.0,0.9713430282292558
SMAD2,-7.3500000000000005,3.89,40.0,27.0,11.24,67.0,0.34608540925266906,0.40298507462686567,3392.0,67.0,3459.0,0.9806302399537439
SMAD3,-1.26,1.02,8.0,6.0,2.2800000000000002,14.0,0.4473684210526315,0.42857142857142855,927.0,14.0,941.0,0.9851222104144527
SMAD5,-1.49,1.02,10.0,6.0,2.51,16.0,0.4063745019920319,0.375,861.0,16.0,877.0,0.9817559863169898
SNAI1,-1.54,4.13,12.0,25.0,5.67,37.0,0.7283950617283951,0.6756756756756757,1754.0,37.0,1791.0,0.9793411501954216
SOX12,-1.94,4.55,14.0,38.0,6.49,52.0,0.7010785824345146,0.7307692307692307,535.0,52.0,587.0,0.9114139693356048
SOX13,-3.44,23.16,23.0,152.0,26.6,175.0,0.8706766917293233,0.8685714285714285,2583.0,175.0,2758.0,0.9365482233502538
SOX4,-7.12,64.61,47.0,397.0,71.73,444.0,0.9007388819183046,0.8941441441441441,6533.0,444.0,6977.0,0.9363623333811094
SOX5,-2.98,21.23,24.0,143.0,24.21,167.0,0.8769103676166873,0.8562874251497006,2383.0,167.0,2550.0,0.9345098039215687
SOX6,-9.02,46.7,60.0,297.0,55.72,357.0,0.838119167264896,0.8319327731092437,4924.0,357.0,5281.0,0.9323991668244651
SOX9,-2.22,23.69,16.0,168.0,25.91,184.0,0.9143187958317253,0.9130434782608695,2369.0,184.0,2553.0,0.9279279279279279
SP1,-3794.41,857.72,19123.0,5040.0,4652.13,24163.0,0.18437145995490237,0.20858337127012375,68469.0,24163.0,92632.0,0.7391506174971932
SP2,-3526.78,792.86,17719.0,4696.0,4319.64,22415.0,0.1835477030493282,0.20950256524648672,67995.0,22415.0,90410.0,0.7520738856321203
SP3,-2500.49,519.09,12423.0,2999.0,3019.58,15422.0,0.17190801369726916,0.1944624562313578,36845.0,15422.0,52267.0,0.7049381062620774
SP4,-3794.41,857.72,19123.0,5040.0,4652.13,24163.0,0.18437145995490237,0.20858337127012375,68469.0,24163.0,92632.0,0.7391506174971932
SP5,-377.7,281.71,2195.0,1670.0,659.41,3865.0,0.4272152378641513,0.4320827943078913,38444.0,3865.0,42309.0,0.9086482781441301
SREBF1,-180.25,67.75,837.0,298.0,248.0,1135.0,0.27318548387096775,0.26255506607929513,6716.0,1135.0,7851.0,0.8554324289899375
SREBF2,-340.27,190.38,1518.0,613.0,530.65,2131.0,0.3587675492320739,0.2876583763491319,4173.0,2131.0,6304.0,0.6619606598984772
SRF,-12.86,15.09,102.0,108.0,27.95,210.0,0.5398926654740608,0.5142857142857142,2286.0,210.0,2496.0,0.9158653846153846
SRY,-0.79,17.55,6.0,94.0,18.34,100.0,0.9569247546346783,0.94,1549.0,100.0,1649.0,0.9393571861734384
STAT1,-89.41,40.38,473.0,230.0,129.79,703.0,0.311117959781185,0.32716927453769556,5684.0,703.0,6387.0,0.8899326757476124
STAT1::STAT2,-63.15,41.47,333.0,207.0,104.62,540.0,0.3963869241062894,0.38333333333333336,7729.0,540.0,8269.0,0.9346958519772645
STAT2,-37.12,65.4,202.0,394.0,102.52000000000001,596.0,0.6379243074522044,0.6610738255033557,12418.0,596.0,13014.0,0.9542031658214231
STAT3,-120.7,37.65,611.0,216.0,158.35,827.0,0.23776444584780548,0.26118500604594924,6144.0,827.0,6971.0,0.8813656577248601
STAT5A,-38.23,11.79,212.0,80.0,50.019999999999996,292.0,0.23570571771291485,0.273972602739726,5194.0,292.0,5486.0,0.946773605541378
STAT5A::STAT5B,-102.77,24.03,481.0,148.0,126.8,629.0,0.18951104100946373,0.23529411764705882,5408.0,629.0,6037.0,0.8958091767434156
STAT5B,-124.07,39.42,585.0,209.0,163.49,794.0,0.24111566456664016,0.26322418136020154,5670.0,794.0,6464.0,0.8771658415841584
STAT6,-13.67,26.73,64.0,121.0,40.4,185.0,0.6616336633663367,0.654054054054054,4192.0,185.0,4377.0,0.9577336074937172
TBP,-4.23,4.33,19.0,21.0,8.56,40.0,0.5058411214953271,0.525,1261.0,40.0,1301.0,0.9692544196771714
TBX19,-1.12,16.97,4.0,115.0,18.09,119.0,0.9380873410724156,0.9663865546218487,918.0,119.0,1037.0,0.8852459016393442
TBX2,-0.13,1.03,1.0,6.0,1.1600000000000001,7.0,0.8879310344827586,0.8571428571428571,1046.0,7.0,1053.0,0.99335232668566
TBX3,-0.13,0.93,1.0,5.0,1.06,6.0,0.8773584905660378,0.8333333333333334,927.0,6.0,933.0,0.9935691318327974
TCF12,-19.95,61.589999999999996,127.0,374.0,81.53999999999999,501.0,0.7553348050036792,0.7465069860279441,7198.0,501.0,7699.0,0.934926613845954
TCF3,-15.13,22.7,98.0,138.0,37.83,236.0,0.6000528680941052,0.5847457627118644,3941.0,236.0,4177.0,0.9435001197031362
TCF7,-13.02,116.64,97.0,682.0,129.66,779.0,0.8995835261453031,0.8754813863928113,4111.0,779.0,4890.0,0.8406952965235174
TCF7L2,-14.24,160.61,94.0,883.0,174.85000000000002,977.0,0.9185587646554189,0.9037871033776868,5486.0,977.0,6463.0,0.8488318118520811
TCFL5,-102.5,37.58,494.0,228.0,140.07999999999998,722.0,0.268275271273558,0.3157894736842105,2644.0,722.0,3366.0,0.7855020796197266
TEAD1,-2.21,51.23,16.0,300.0,53.44,316.0,0.9586452095808383,0.9493670886075949,5509.0,316.0,5825.0,0.9457510729613734
TEAD2,-3.08,65.09,17.0,348.0,68.17,365.0,0.9548188352647793,0.9534246575342465,4911.0,365.0,5276.0,0.9308188021228203
TEAD4,-1.54,30.94,6.0,186.0,32.480000000000004,192.0,0.9525862068965516,0.96875,3638.0,192.0,3830.0,0.9498694516971279
TEF,-25.44,18.83,100.0,117.0,44.269999999999996,217.0,0.4253444770725096,0.5391705069124424,1286.0,217.0,1503.0,0.8556220891550232
TFAP2E,-30.21,12.56,175.0,87.0,42.77,262.0,0.2936637830254851,0.3320610687022901,5251.0,262.0,5513.0,0.9524759658987847
TFAP4,0.0,3.8,0.0,34.0,3.8,34.0,1.0,1.0,1277.0,34.0,1311.0,0.9740655987795576
TFAP4::ETV1,-135.71,97.58,644.0,549.0,233.29000000000002,1193.0,0.4182776801405975,0.46018440905280805,3888.0,1193.0,5081.0,0.7652037000590435
TFCP2,-1.92,4.0600000000000005,6.0,28.0,5.98,34.0,0.6789297658862876,0.8235294117647058,1494.0,34.0,1528.0,0.9777486910994765
TFDP1,-83.13,43.48,458.0,275.0,126.60999999999999,733.0,0.34341679172261275,0.37517053206002726,7075.0,733.0,7808.0,0.9061219262295082
TFE3,-643.37,194.33,3030.0,826.0,837.7,3856.0,0.23198042258565119,0.2142116182572614,3642.0,3856.0,7498.0,0.4857295278740998
TFEB,-510.35,156.94,2402.0,636.0,667.29,3038.0,0.23519009725906279,0.20934825543120475,2881.0,3038.0,5919.0,0.4867376245987498
TGIF1,-11.29,19.78,57.0,153.0,31.07,210.0,0.6366269713550049,0.7285714285714285,2127.0,210.0,2337.0,0.9101412066752247
TGIF2,-6.0,16.38,30.0,126.0,22.38,156.0,0.7319034852546917,0.8076923076923077,2107.0,156.0,2263.0,0.931064958020327
THAP1,-22.060000000000002,20.490000000000002,114.0,119.0,42.550000000000004,233.0,0.48155111633372505,0.5107296137339056,10563.0,233.0,10796.0,0.9784179325676177
THAP11,-663.23,258.43,2912.0,1225.0,921.6600000000001,4137.0,0.2803962415641343,0.2961082910321489,6302.0,4137.0,10439.0,0.6036976721908228
THRA,-39.92,25.79,205.0,158.0,65.71000000000001,363.0,0.39248211839902597,0.43526170798898073,4523.0,363.0,4886.0,0.9257060990585346
THRB,-94.96,166.82,467.0,885.0,261.78,1352.0,0.637252654901062,0.6545857988165681,9589.0,1352.0,10941.0,0.8764281144319532
TP53,-186.8,62.53,869.0,287.0,249.33,1156.0,0.25079212288934344,0.24826989619377163,3282.0,1156.0,4438.0,0.7395223073456512
TP73,-164.28,50.53,721.0,237.0,214.81,958.0,0.2352311344909455,0.24739039665970772,2393.0,958.0,3351.0,0.714115189495673
USF1,-302.61,270.3,1447.0,1059.0,572.9100000000001,2506.0,0.4718018536942975,0.42258579409417396,4154.0,2506.0,6660.0,0.6237237237237238
USF2,-563.3,205.85999999999999,2680.0,858.0,769.16,3538.0,0.26764262312132714,0.24250989259468628,3338.0,3538.0,6876.0,0.485456660849331
VDR,-5.62,47.22,36.0,243.0,52.839999999999996,279.0,0.8936411809235428,0.8709677419354839,2838.0,279.0,3117.0,0.9104908565928778
VEZF1,-21.259999999999998,4.52,70.0,35.0,25.779999999999998,105.0,0.17532971295577968,0.3333333333333333,2569.0,105.0,2674.0,0.9607329842931938
WT1,-467.3,235.27,2549.0,1447.0,702.57,3996.0,0.33487054670708966,0.36211211211211214,26069.0,3996.0,30065.0,0.8670879760518876
XBP1,-36.23,14.77,176.0,87.0,51.0,263.0,0.2896078431372549,0.33079847908745247,926.0,263.0,1189.0,0.7788057190916736
YY1,-251.28,83.04,1251.0,388.0,334.32,1639.0,0.24838478104809766,0.23672971323978034,4414.0,1639.0,6053.0,0.7292251775978853
YY2,-434.32,186.85,2176.0,941.0,621.17,3117.0,0.3008033227618848,0.3018928456849535,4758.0,3117.0,7875.0,0.6041904761904762
ZBED1,-3.39,6.99,19.0,30.0,10.38,49.0,0.6734104046242775,0.6122448979591837,104.0,49.0,153.0,0.6797385620915033
ZBTB12,-15.75,6.41,41.0,30.0,22.16,71.0,0.28925992779783394,0.4225352112676056,2502.0,71.0,2573.0,0.9724057520404198
ZBTB14,-266.44,135.24,1432.0,752.0,401.68,2184.0,0.33668591913961365,0.3443223443223443,9323.0,2184.0,11507.0,0.810202485443643
ZBTB18,-2.83,2.96,18.0,19.0,5.79,37.0,0.5112262521588946,0.5135135135135135,2416.0,37.0,2453.0,0.9849164288626172
ZBTB26,-2.7,10.75,14.0,80.0,13.45,94.0,0.7992565055762082,0.851063829787234,3727.0,94.0,3821.0,0.975399110180581
ZBTB33,-503.32,125.02,2106.0,611.0,628.34,2717.0,0.19896871120730814,0.22488038277511962,2555.0,2717.0,5272.0,0.4846358118361153
ZBTB6,-29.37,14.5,145.0,89.0,43.870000000000005,234.0,0.3305219968087531,0.3803418803418803,7080.0,234.0,7314.0,0.9680065627563577
ZBTB7A,-1512.69,410.01,6053.0,1755.0,1922.7,7808.0,0.2132469964112966,0.22476946721311475,6161.0,7808.0,13969.0,0.4410480349344978
ZBTB7B,-2.73,8.66,11.0,47.0,11.39,58.0,0.7603160667251975,0.8103448275862069,927.0,58.0,985.0,0.9411167512690355
ZEB1,-16.68,23.97,106.0,146.0,40.65,252.0,0.5896678966789668,0.5793650793650794,4522.0,252.0,4774.0,0.9472140762463344
ZFP14,-80.85,43.94,447.0,305.0,124.78999999999999,752.0,0.3521115473996314,0.40558510638297873,11756.0,752.0,12508.0,0.9398784777742245
ZFX,-630.56,137.98,3078.0,879.0,768.54,3957.0,0.17953522262992166,0.2221379833206975,26671.0,3957.0,30628.0,0.870804492621131
ZKSCAN1,-1.6400000000000001,1.6,11.0,12.0,3.24,23.0,0.49382716049382713,0.5217391304347826,934.0,23.0,957.0,0.9759665621734587
ZKSCAN3,-26.1,11.57,113.0,89.0,37.67,202.0,0.3071409609769047,0.4405940594059406,3726.0,202.0,3928.0,0.9485743380855397
ZKSCAN5,-83.17,103.5,409.0,560.0,186.67000000000002,969.0,0.5544543847431296,0.5779153766769866,7030.0,969.0,7999.0,0.8788598574821853
ZNF136,-0.45,5.96,3.0,33.0,6.41,36.0,0.9297971918876755,0.9166666666666666,1564.0,36.0,1600.0,0.9775
ZNF140,-11.39,14.25,55.0,87.0,25.64,142.0,0.5557722308892356,0.6126760563380281,1816.0,142.0,1958.0,0.9274770173646578
ZNF143,-174.6,59.050000000000004,750.0,310.0,233.65,1060.0,0.2527284399743206,0.29245283018867924,2706.0,1060.0,3766.0,0.718534253850239
ZNF148,-1639.47,601.09,8544.0,3474.0,2240.56,12018.0,0.26827668082979256,0.2890664003994009,64802.0,12018.0,76820.0,0.84355636552981
ZNF16,-7.89,21.669999999999998,44.0,98.0,29.56,142.0,0.733085250338295,0.6901408450704225,1490.0,142.0,1632.0,0.9129901960784313
ZNF189,-4.37,12.84,32.0,71.0,17.21,103.0,0.746077861708309,0.6893203883495146,3702.0,103.0,3805.0,0.9729303547963206
ZNF211,-0.12,4.53,1.0,21.0,4.65,22.0,0.9741935483870967,0.9545454545454546,1186.0,22.0,1208.0,0.9817880794701986
ZNF214,-1.56,13.71,14.0,83.0,15.270000000000001,97.0,0.8978388998035364,0.8556701030927835,1315.0,97.0,1412.0,0.9313031161473088
ZNF24,-13.629999999999999,16.099999999999998,74.0,91.0,29.729999999999997,165.0,0.541540531449714,0.5515151515151515,6325.0,165.0,6490.0,0.9745762711864406
ZNF257,-32.48,69.84,215.0,388.0,102.32,603.0,0.6825645035183738,0.6434494195688225,10761.0,603.0,11364.0,0.9469376979936642
ZNF263,-165.58,130.25,895.0,801.0,295.83000000000004,1696.0,0.4402866511171956,0.4722877358490566,23401.0,1696.0,25097.0,0.9324222018567956
ZNF274,-5.27,11.12,27.0,64.0,16.39,91.0,0.6784624771201951,0.7032967032967034,1436.0,91.0,1527.0,0.9404060248853962
ZNF281,-1687.07,610.75,8627.0,3503.0,2297.8199999999997,12130.0,0.2657954060805459,0.2887881286067601,63637.0,12130.0,75767.0,0.8399039159528555
ZNF282,-10.42,6.85,51.0,50.0,17.27,101.0,0.396641574985524,0.49504950495049505,2451.0,101.0,2552.0,0.960423197492163
ZNF317,-3.54,11.83,18.0,75.0,15.370000000000001,93.0,0.7696811971372803,0.8064516129032258,3187.0,93.0,3280.0,0.9716463414634147
ZNF320,-410.12,174.71,2223.0,1041.0,584.83,3264.0,0.2987363849323735,0.31893382352941174,17756.0,3264.0,21020.0,0.8447193149381541
ZNF324,-7.32,13.23,38.0,87.0,20.55,125.0,0.6437956204379562,0.696,2610.0,125.0,2735.0,0.9542961608775137
ZNF331,-26.66,25.61,159.0,139.0,52.269999999999996,298.0,0.4899559977042281,0.4664429530201342,5967.0,298.0,6265.0,0.9524341580207502
ZNF341,-7.18,8.97,46.0,41.0,16.15,87.0,0.5554179566563469,0.47126436781609193,3411.0,87.0,3498.0,0.9751286449399656
ZNF343,-70.06,35.76,354.0,214.0,105.82,568.0,0.33793233793233796,0.3767605633802817,3303.0,568.0,3871.0,0.8532678894342547
ZNF354A,-10.03,19.52,79.0,92.0,29.549999999999997,171.0,0.6605752961082911,0.5380116959064327,7392.0,171.0,7563.0,0.9773899246330822
ZNF382,-0.85,5.75,7.0,45.0,6.6,52.0,0.8712121212121212,0.8653846153846154,563.0,52.0,615.0,0.9154471544715447
ZNF384,-108.86999999999999,198.46,603.0,1278.0,307.33,1881.0,0.6457553769563662,0.6794258373205742,112453.0,1881.0,114334.0,0.9835482008851261
ZNF410,-2.44,3.44,12.0,27.0,5.88,39.0,0.5850340136054422,0.6923076923076923,1095.0,39.0,1134.0,0.9656084656084656
ZNF416,-15.85,13.56,61.0,77.0,29.41,138.0,0.4610676640598436,0.5579710144927537,3465.0,138.0,3603.0,0.9616985845129059
ZNF417,-21.37,25.150000000000002,135.0,148.0,46.52,283.0,0.5406276870163371,0.5229681978798587,1830.0,283.0,2113.0,0.8660672030288689
ZNF423,-25.37,11.17,130.0,80.0,36.54,210.0,0.30569239189928843,0.38095238095238093,2798.0,210.0,3008.0,0.930186170212766
ZNF449,-8.92,16.77,56.0,116.0,25.689999999999998,172.0,0.652783184118334,0.6744186046511628,4143.0,172.0,4315.0,0.9601390498261877
ZNF460,-435.31,219.09,2204.0,1135.0,654.4,3339.0,0.33479523227383867,0.33992213237496255,42036.0,3339.0,45375.0,0.9264132231404959
ZNF528,-33.44,35.44,167.0,165.0,68.88,332.0,0.5145180023228804,0.49698795180722893,4462.0,332.0,4794.0,0.9307467667918231
ZNF530,-550.47,201.82,2839.0,1171.0,752.29,4010.0,0.26827420276754976,0.2920199501246883,25018.0,4010.0,29028.0,0.8618575168802536
ZNF549,-9.26,8.42,67.0,61.0,17.68,128.0,0.47624434389140274,0.4765625,5449.0,128.0,5577.0,0.9770485924332079
ZNF574,-97.26,69.56,518.0,381.0,166.82,899.0,0.4169763817288095,0.42380422691879865,5730.0,899.0,6629.0,0.8643837682908433
ZNF582,-0.4,2.17,3.0,10.0,2.57,13.0,0.8443579766536965,0.7692307692307693,539.0,13.0,552.0,0.9764492753623188
ZNF610,-415.14,223.08,2212.0,1206.0,638.22,3418.0,0.34953464322647365,0.35283791691047395,23336.0,3418.0,26754.0,0.8722434028556477
ZNF652,-1.48,18.9,11.0,121.0,20.38,132.0,0.9273797841020608,0.9166666666666666,2701.0,132.0,2833.0,0.9534062830921285
ZNF669,-21.580000000000002,3.96,117.0,22.0,25.540000000000003,139.0,0.15505090054815973,0.15827338129496402,1204.0,139.0,1343.0,0.896500372300819
ZNF675,-31.57,33.32,115.0,145.0,64.89,260.0,0.5134843581445523,0.5576923076923077,3704.0,260.0,3964.0,0.934409687184662
ZNF680,-0.42,9.59,3.0,40.0,10.01,43.0,0.958041958041958,0.9302325581395349,3640.0,43.0,3683.0,0.9883247352701602
ZNF682,-106.51,38.17,552.0,243.0,144.68,795.0,0.2638236107271219,0.30566037735849055,5565.0,795.0,6360.0,0.875
ZNF684,-23.72,10.78,144.0,76.0,34.5,220.0,0.312463768115942,0.34545454545454546,2857.0,220.0,3077.0,0.9285017874553136
ZNF692,-16.76,22.72,105.0,146.0,39.480000000000004,251.0,0.5754812563323201,0.5816733067729084,7112.0,251.0,7363.0,0.9659106342523428
ZNF701,-107.58,89.03999999999999,557.0,446.0,196.62,1003.0,0.45285321940799506,0.44466600199401796,12308.0,1003.0,13311.0,0.9246487867177522
ZNF707,-86.61,26.02,341.0,125.0,112.63,466.0,0.23102193021397496,0.26824034334763946,3984.0,466.0,4450.0,0.8952808988764045
ZNF708,-10.38,33.67,71.0,158.0,44.050000000000004,229.0,0.7643586833144154,0.6899563318777293,3966.0,229.0,4195.0,0.9454112038140644
ZNF740,-178.33,101.25,901.0,618.0,279.58000000000004,1519.0,0.36215036840975745,0.4068466096115866,13135.0,1519.0,14654.0,0.8963422956189436
ZNF75D,-4.88,8.6,31.0,59.0,13.48,90.0,0.6379821958456973,0.6555555555555556,3171.0,90.0,3261.0,0.9724011039558418
ZNF76,-400.14,133.86,1791.0,700.0,534.0,2491.0,0.25067415730337084,0.2810116419108792,4659.0,2491.0,7150.0,0.6516083916083916
